calibration distance,calibration LT-1,detector draining LT-1,detector draining height,detector filling LT-1,detector filling height,draining cal dis,draining cal cur,filling cal dis,filling cal cur,initial filling PT5,initial filling LT1,new cal coordi,new cal LT1
,,,,3.29955,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.3018,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.3018,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.3018,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30177,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29955,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30177,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30179,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.30142,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29955,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
,,,,3.29768,3.30178,,,,,,,,
